2025-09-20 18:28:03 - ROBOTY.main - INFO - Запуск приложения ROBOTY
2025-09-20 18:28:03 - ROBOTY.main - INFO - Применена тема: light
2025-09-20 18:28:03 - ROBOTY.main - INFO - Интерфейс инициализирован
2025-09-20 18:28:03 - ROBOTY.main - INFO - Приложение успешно запущено
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 6 и 10 в 116.20s, расстояние: 0.463, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 117.20s, расстояние: 0.463, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 117.30s, расстояние: 0.400, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 117.40s, расстояние: 0.363, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 117.50s, расстояние: 0.356, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 117.60s, расстояние: 0.368, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 117.70s, расстояние: 0.384, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 117.80s, расстояние: 0.386, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 117.90s, расстояние: 0.378, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 117.90s, расстояние: 0.432, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 118.00s, расстояние: 0.351, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 118.00s, расстояние: 0.370, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 118.10s, расстояние: 0.331, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 118.10s, расстояние: 0.365, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 118.20s, расстояние: 0.324, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 118.20s, расстояние: 0.428, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 118.30s, расстояние: 0.335, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 118.40s, расстояние: 0.362, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 118.50s, расстояние: 0.403, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 4 в 118.50s, расстояние: 0.455, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 1 и 5 в 118.60s, расстояние: 0.453, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 4 в 118.60s, расстояние: 0.417, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 4 в 118.70s, расстояние: 0.408, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 4 в 118.80s, расстояние: 0.424, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 4 в 118.90s, расстояние: 0.453, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 4 в 119.00s, расстояние: 0.477, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 6 в 119.00s, расстояние: 0.490, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 4 в 119.10s, расстояние: 0.492, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 6 в 119.10s, расстояние: 0.482, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 6 в 119.20s, расстояние: 0.481, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 6 в 119.30s, расстояние: 0.481, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 5 и 6 в 119.40s, расстояние: 0.487, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 120.80s, расстояние: 0.438, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 120.90s, расстояние: 0.418, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 121.00s, расстояние: 0.496, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 122.60s, расстояние: 0.476, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 122.70s, расстояние: 0.409, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 122.80s, расстояние: 0.378, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 122.90s, расстояние: 0.387, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 123.00s, расстояние: 0.428, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 123.10s, расстояние: 0.493, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 123.40s, расстояние: 0.433, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 123.50s, расстояние: 0.370, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 123.60s, расстояние: 0.319, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 123.70s, расстояние: 0.283, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 123.80s, расстояние: 0.262, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 123.90s, расстояние: 0.254, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.00s, расстояние: 0.251, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.10s, расстояние: 0.249, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.20s, расстояние: 0.244, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.30s, расстояние: 0.236, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.40s, расстояние: 0.232, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.50s, расстояние: 0.245, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.60s, расстояние: 0.287, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 3 в 124.70s, расстояние: 0.499, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.70s, расстояние: 0.365, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 3 в 124.80s, расстояние: 0.462, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 124.80s, расстояние: 0.444, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 3 в 124.90s, расстояние: 0.465, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 3 в 125.00s, расстояние: 0.495, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 125.60s, расстояние: 0.481, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 125.70s, расстояние: 0.457, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 125.80s, расстояние: 0.438, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 125.90s, расстояние: 0.420, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.00s, расстояние: 0.379, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.10s, расстояние: 0.326, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.20s, расстояние: 0.254, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.30s, расстояние: 0.175, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.40s, расстояние: 0.110, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.50s, расстояние: 0.140, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.60s, расстояние: 0.240, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.70s, расстояние: 0.358, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 4 и 8 в 126.80s, расстояние: 0.480, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 129.50s, расстояние: 0.461, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 129.60s, расстояние: 0.380, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 129.70s, расстояние: 0.319, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 129.80s, расстояние: 0.287, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 129.90s, расстояние: 0.275, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 130.00s, расстояние: 0.271, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 130.10s, расстояние: 0.271, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 130.20s, расстояние: 0.271, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 130.30s, расстояние: 0.271, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 130.40s, расстояние: 0.277, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 130.50s, расстояние: 0.304, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 130.60s, расстояние: 0.363, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 3 и 7 в 130.70s, расстояние: 0.458, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 132.10s, расстояние: 0.477, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 132.20s, расстояние: 0.424, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 132.30s, расстояние: 0.394, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 132.40s, расстояние: 0.394, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 132.50s, расстояние: 0.427, требуется: 0.500
2025-09-20 18:28:38 - ROBOTY.collision - WARNING - Коллизия: роботы 2 и 7 в 132.60s, расстояние: 0.490, требуется: 0.500
